id,result_code,result_title,result_timing,result_scope,result_severity,result_score,result_invasive,spp_id,api_error
69618356,9.3.3,Herbicides and pesticides,Ongoing,Majority (50-90%),"Slow, Significant Declines",Medium Impact: 6,NA,NA,NA
69618813,9.3,Agricultural & forestry effluents,Ongoing,Majority (50-90%),"Slow, Significant Declines",Medium Impact: 6,NA,NA,NA
69618813,9.3,Agricultural & forestry effluents,Ongoing,Minority (<50%),"Slow, Significant Declines",Low Impact: 5,NA,NA,NA
69618813,9.3.1,Nutrient loads,Ongoing,Majority (50-90%),"Slow, Significant Declines",Medium Impact: 6,NA,NA,NA
69618813,9.3.3,Herbicides and pesticides,Ongoing,Minority (<50%),"Slow, Significant Declines",Low Impact: 5,NA,NA,NA
69619345,7.2.3,Abstraction of surface water (agricultural use),Ongoing,Majority (50-90%),Rapid Declines,Medium Impact: 7,NA,NA,NA
69619345,9.3,Agricultural & forestry effluents,Ongoing,Minority (<50%),"Slow, Significant Declines",Low Impact: 5,NA,NA,NA
69619345,9.3.1,Nutrient loads,Ongoing,Minority (<50%),"Slow, Significant Declines",Low Impact: 5,NA,NA,NA
69619345,9.3.3,Herbicides and pesticides,Ongoing,Minority (<50%),"Slow, Significant Declines",Low Impact: 5,NA,NA,NA
69623082,9.3,Agricultural & forestry effluents,Ongoing,Majority (50-90%),Causing/Could cause fluctuations,Medium Impact: 6,NA,NA,NA
69623082,9.3,Agricultural & forestry effluents,Ongoing,Majority (50-90%),"Slow, Significant Declines",Medium Impact: 6,NA,NA,NA
69623082,9.3.1,Nutrient loads,Ongoing,Majority (50-90%),"Slow, Significant Declines",Medium Impact: 6,NA,NA,NA
69623082,9.3.3,Herbicides and pesticides,Ongoing,Majority (50-90%),Causing/Could cause fluctuations,Medium Impact: 6,NA,NA,NA
69624615,9.3,Agricultural & forestry effluents,Ongoing,Whole (>90%),Rapid Declines,High Impact: 8,NA,NA,NA
69624615,9.3,Agricultural & forestry effluents,Ongoing,Whole (>90%),"Slow, Significant Declines",Medium Impact: 7,NA,NA,NA
69624615,9.3.1,Nutrient loads,Ongoing,Whole (>90%),Rapid Declines,High Impact: 8,NA,NA,NA
69624615,9.3.3,Herbicides and pesticides,Ongoing,Whole (>90%),"Slow, Significant Declines",Medium Impact: 7,NA,NA,NA
69630401,2.3,Livestock farming & ranching,Ongoing,Minority (<50%),Causing/Could cause fluctuations,Low Impact: 5,NA,NA,NA
69630401,7.2.3,Abstraction of surface water (agricultural use),Ongoing,Majority (50-90%),"Slow, Significant Declines",Medium Impact: 6,NA,NA,NA
69630401,9.3,Agricultural & forestry effluents,Ongoing,Majority (50-90%),"Slow, Significant Declines",Medium Impact: 6,NA,NA,NA
69630401,9.3.1,Nutrient loads,Ongoing,Majority (50-90%),"Slow, Significant Declines",Medium Impact: 6,NA,NA,NA
69630401,9.3.3,Herbicides and pesticides,Ongoing,Majority (50-90%),"Slow, Significant Declines",Medium Impact: 6,NA,NA,NA
69637992,2.1,Annual & perennial non-timber crops,Ongoing,Whole (>90%),Rapid Declines,High Impact: 8,NA,NA,NA
69637992,2.1.2,Small-holder farming,Ongoing,Whole (>90%),Rapid Declines,High Impact: 8,NA,NA,NA
69637992,2.3,Livestock farming & ranching,Ongoing,Minority (<50%),Causing/Could cause fluctuations,Low Impact: 5,NA,NA,NA
69637992,2.3.2,"Small-holder grazing, ranching or farming",Ongoing,Minority (<50%),Causing/Could cause fluctuations,Low Impact: 5,NA,NA,NA
69637992,7.2.3,Abstraction of surface water (agricultural use),Ongoing,Whole (>90%),Causing/Could cause fluctuations,Medium Impact: 7,NA,NA,NA
69637992,7.2.7,Abstraction of ground water (agricultural use),Ongoing,Whole (>90%),Causing/Could cause fluctuations,Medium Impact: 7,NA,NA,NA
69667624,2.2.1,Small-holder plantations,Ongoing,Minority (<50%),"Slow, Significant Declines",Low Impact: 5,NA,NA,NA
69667624,2.2.2,Agro-industry plantations,Ongoing,Minority (<50%),"Slow, Significant Declines",Low Impact: 5,NA,NA,NA
69667660,2.3,Livestock farming & ranching,Ongoing,Majority (50-90%),"Slow, Significant Declines",Medium Impact: 6,NA,NA,NA
69667660,2.3.2,"Small-holder grazing, ranching or farming",Ongoing,Majority (50-90%),"Slow, Significant Declines",Medium Impact: 6,NA,NA,NA
69689777,5.4,Fishing & harvesting aquatic resources,Ongoing,Unknown,Causing/Could cause fluctuations,Unknown,NA,NA,NA
69920173,5.4,Fishing & harvesting aquatic resources,Ongoing,NA,Causing/Could cause fluctuations,Low Impact: 4,NA,NA,NA
70102125,2.1,Annual & perennial non-timber crops,Ongoing,Majority (50-90%),Rapid Declines,Medium Impact: 7,NA,NA,NA
70102125,2.1.1,Shifting agriculture,Ongoing,Majority (50-90%),Rapid Declines,Medium Impact: 7,NA,NA,NA
70102125,2.3,Livestock farming & ranching,Ongoing,Majority (50-90%),Rapid Declines,Medium Impact: 7,NA,NA,NA
70102125,2.3.2,"Small-holder grazing, ranching or farming",Ongoing,Majority (50-90%),Rapid Declines,Medium Impact: 7,NA,NA,NA
70102134,2.1,Annual & perennial non-timber crops,Ongoing,Majority (50-90%),Rapid Declines,Medium Impact: 7,NA,NA,NA
70102134,2.1.1,Shifting agriculture,Ongoing,Majority (50-90%),Rapid Declines,Medium Impact: 7,NA,NA,NA
70102135,2.1,Annual & perennial non-timber crops,Ongoing,Minority (<50%),Very Rapid Declines,Medium Impact: 7,NA,NA,NA
70102135,2.1.1,Shifting agriculture,Ongoing,Minority (<50%),Very Rapid Declines,Medium Impact: 7,NA,NA,NA
70102143,2.1,Annual & perennial non-timber crops,Ongoing,Minority (<50%),"Slow, Significant Declines",Low Impact: 5,NA,NA,NA
70102143,2.1.1,Shifting agriculture,Ongoing,Minority (<50%),"Slow, Significant Declines",Low Impact: 5,NA,NA,NA
70102143,2.2.2,Agro-industry plantations,Ongoing,Minority (<50%),"Slow, Significant Declines",Low Impact: 5,NA,NA,NA
70102160,2.1,Annual & perennial non-timber crops,Ongoing,Minority (<50%),"Slow, Significant Declines",Low Impact: 5,NA,NA,NA
70102160,2.1.1,Shifting agriculture,Ongoing,Minority (<50%),"Slow, Significant Declines",Low Impact: 5,NA,NA,NA
70102217,2.1,Annual & perennial non-timber crops,Ongoing,Minority (<50%),Rapid Declines,Medium Impact: 6,NA,NA,NA
70102217,2.1.1,Shifting agriculture,Ongoing,Minority (<50%),Rapid Declines,Medium Impact: 6,NA,NA,NA
70102255,2.1,Annual & perennial non-timber crops,Ongoing,Minority (<50%),Rapid Declines,Medium Impact: 6,NA,NA,NA
70102255,2.1.1,Shifting agriculture,Ongoing,Minority (<50%),Rapid Declines,Medium Impact: 6,NA,NA,NA
70102268,2.1,Annual & perennial non-timber crops,Ongoing,Majority (50-90%),Rapid Declines,Medium Impact: 7,NA,NA,NA
70102268,2.1.1,Shifting agriculture,Ongoing,Majority (50-90%),Rapid Declines,Medium Impact: 7,NA,NA,NA
70102289,2.1,Annual & perennial non-timber crops,Ongoing,Minority (<50%),Rapid Declines,Medium Impact: 6,NA,NA,NA
70102289,2.1.1,Shifting agriculture,Ongoing,Minority (<50%),Rapid Declines,Medium Impact: 6,NA,NA,NA
70102290,2.1,Annual & perennial non-timber crops,Ongoing,Majority (50-90%),Rapid Declines,Medium Impact: 7,NA,NA,NA
70102290,2.1.1,Shifting agriculture,Ongoing,Majority (50-90%),Rapid Declines,Medium Impact: 7,NA,NA,NA
70102310,2.1,Annual & perennial non-timber crops,Ongoing,Minority (<50%),Very Rapid Declines,Medium Impact: 7,NA,NA,NA
70102310,2.1.1,Shifting agriculture,Ongoing,Minority (<50%),Very Rapid Declines,Medium Impact: 7,NA,NA,NA
70102316,2.1,Annual & perennial non-timber crops,Ongoing,Minority (<50%),"Slow, Significant Declines",Low Impact: 5,NA,NA,NA
70102316,2.1.1,Shifting agriculture,Ongoing,Minority (<50%),"Slow, Significant Declines",Low Impact: 5,NA,NA,NA
70102316,2.1.2,Small-holder farming,Ongoing,Minority (<50%),"Slow, Significant Declines",Low Impact: 5,NA,NA,NA
70102316,2.3,Livestock farming & ranching,Ongoing,Minority (<50%),"Slow, Significant Declines",Low Impact: 5,NA,NA,NA
70102324,2.1,Annual & perennial non-timber crops,Ongoing,Majority (50-90%),Rapid Declines,Medium Impact: 7,NA,NA,NA
70102324,2.1.1,Shifting agriculture,Ongoing,Majority (50-90%),Rapid Declines,Medium Impact: 7,NA,NA,NA
70102346,2.1,Annual & perennial non-timber crops,Ongoing,Minority (<50%),Rapid Declines,Medium Impact: 6,NA,NA,NA
70102346,2.1.1,Shifting agriculture,Ongoing,Minority (<50%),Rapid Declines,Medium Impact: 6,NA,NA,NA
70102349,2.1,Annual & perennial non-timber crops,Ongoing,Minority (<50%),"Slow, Significant Declines",Low Impact: 5,NA,NA,NA
70102349,2.1.1,Shifting agriculture,Ongoing,Minority (<50%),"Slow, Significant Declines",Low Impact: 5,NA,NA,NA
70102355,2.1,Annual & perennial non-timber crops,Ongoing,Minority (<50%),"Slow, Significant Declines",Low Impact: 5,NA,NA,NA
70102355,2.1.1,Shifting agriculture,Ongoing,Minority (<50%),"Slow, Significant Declines",Low Impact: 5,NA,NA,NA
70102355,2.1.2,Small-holder farming,Ongoing,Minority (<50%),"Slow, Significant Declines",Low Impact: 5,NA,NA,NA
70102355,2.3,Livestock farming & ranching,Ongoing,Minority (<50%),"Slow, Significant Declines",Low Impact: 5,NA,NA,NA
70102360,2.1,Annual & perennial non-timber crops,Ongoing,Majority (50-90%),Rapid Declines,Medium Impact: 7,NA,NA,NA
70102360,2.1.1,Shifting agriculture,Ongoing,Majority (50-90%),Rapid Declines,Medium Impact: 7,NA,NA,NA
70102369,2.1,Annual & perennial non-timber crops,Ongoing,NA,"Slow, Significant Declines",Low Impact: 4,NA,NA,NA
70102369,2.1.1,Shifting agriculture,Ongoing,NA,"Slow, Significant Declines",Low Impact: 4,NA,NA,NA
70102371,2.1,Annual & perennial non-timber crops,Ongoing,Minority (<50%),"Slow, Significant Declines",Low Impact: 5,NA,NA,NA
70102371,2.1.2,Small-holder farming,Ongoing,Minority (<50%),"Slow, Significant Declines",Low Impact: 5,NA,NA,NA
70102390,2.1,Annual & perennial non-timber crops,Ongoing,Majority (50-90%),Very Rapid Declines,High Impact: 8,NA,NA,NA
70102390,2.1.1,Shifting agriculture,Ongoing,Majority (50-90%),Very Rapid Declines,High Impact: 8,NA,NA,NA
70102432,2.1,Annual & perennial non-timber crops,Ongoing,Minority (<50%),Very Rapid Declines,Medium Impact: 7,NA,NA,NA
70102432,2.1.1,Shifting agriculture,Ongoing,Minority (<50%),Very Rapid Declines,Medium Impact: 7,NA,NA,NA
70102454,2.1,Annual & perennial non-timber crops,Ongoing,Majority (50-90%),Rapid Declines,Medium Impact: 7,NA,NA,NA
70102454,2.1.1,Shifting agriculture,Ongoing,Majority (50-90%),Rapid Declines,Medium Impact: 7,NA,NA,NA
70102463,2.1,Annual & perennial non-timber crops,Ongoing,Minority (<50%),"Slow, Significant Declines",Low Impact: 5,NA,NA,NA
70102463,2.1.1,Shifting agriculture,Ongoing,Minority (<50%),"Slow, Significant Declines",Low Impact: 5,NA,NA,NA
70102463,2.1.2,Small-holder farming,Ongoing,Minority (<50%),"Slow, Significant Declines",Low Impact: 5,NA,NA,NA
70102463,2.3,Livestock farming & ranching,Ongoing,Minority (<50%),"Slow, Significant Declines",Low Impact: 5,NA,NA,NA
70102469,2.1,Annual & perennial non-timber crops,Ongoing,Minority (<50%),"Slow, Significant Declines",Low Impact: 5,NA,NA,NA
70102469,2.1.1,Shifting agriculture,Ongoing,Minority (<50%),"Slow, Significant Declines",Low Impact: 5,NA,NA,NA
70102471,2.1,Annual & perennial non-timber crops,Ongoing,Minority (<50%),"Slow, Significant Declines",Low Impact: 5,NA,NA,NA
70102471,2.1.1,Shifting agriculture,Ongoing,Minority (<50%),"Slow, Significant Declines",Low Impact: 5,NA,NA,NA
70102474,2.1,Annual & perennial non-timber crops,Ongoing,Minority (<50%),"Slow, Significant Declines",Low Impact: 5,NA,NA,NA
70102474,2.1.1,Shifting agriculture,Ongoing,Minority (<50%),"Slow, Significant Declines",Low Impact: 5,NA,NA,NA
70102493,2.1,Annual & perennial non-timber crops,Ongoing,Majority (50-90%),Very Rapid Declines,High Impact: 8,NA,NA,NA
70102493,2.1.1,Shifting agriculture,Ongoing,Majority (50-90%),Very Rapid Declines,High Impact: 8,NA,NA,NA
70102494,2.1,Annual & perennial non-timber crops,Ongoing,Minority (<50%),"Slow, Significant Declines",Low Impact: 5,NA,NA,NA
70102494,2.1.1,Shifting agriculture,Ongoing,Minority (<50%),"Slow, Significant Declines",Low Impact: 5,NA,NA,NA
70102494,2.1.2,Small-holder farming,Ongoing,Minority (<50%),"Slow, Significant Declines",Low Impact: 5,NA,NA,NA
70102494,2.3,Livestock farming & ranching,Ongoing,Minority (<50%),"Slow, Significant Declines",Low Impact: 5,NA,NA,NA
70102520,2.1,Annual & perennial non-timber crops,Ongoing,Minority (<50%),"Slow, Significant Declines",Low Impact: 5,NA,NA,NA
70102520,2.1.1,Shifting agriculture,Ongoing,Minority (<50%),"Slow, Significant Declines",Low Impact: 5,NA,NA,NA
70102526,2.1,Annual & perennial non-timber crops,Ongoing,Majority (50-90%),Rapid Declines,Medium Impact: 7,NA,NA,NA
70102526,2.1.1,Shifting agriculture,Ongoing,Majority (50-90%),Rapid Declines,Medium Impact: 7,NA,NA,NA
70102526,2.2.1,Small-holder plantations,Ongoing,Majority (50-90%),Rapid Declines,Medium Impact: 7,NA,NA,NA
70102526,2.3,Livestock farming & ranching,Ongoing,Minority (<50%),Rapid Declines,Medium Impact: 6,NA,NA,NA
70102526,2.3.2,"Small-holder grazing, ranching or farming",Ongoing,Minority (<50%),Rapid Declines,Medium Impact: 6,NA,NA,NA
70102542,2.1,Annual & perennial non-timber crops,Ongoing,Majority (50-90%),Rapid Declines,Medium Impact: 7,NA,NA,NA
70102542,2.1.1,Shifting agriculture,Ongoing,Majority (50-90%),Rapid Declines,Medium Impact: 7,NA,NA,NA
70102544,2.1,Annual & perennial non-timber crops,Ongoing,Minority (<50%),"Slow, Significant Declines",Low Impact: 5,NA,NA,NA
70102544,2.1.1,Shifting agriculture,Ongoing,Minority (<50%),"Slow, Significant Declines",Low Impact: 5,NA,NA,NA
70102566,2.1,Annual & perennial non-timber crops,Ongoing,Majority (50-90%),Very Rapid Declines,High Impact: 8,NA,NA,NA
70102566,2.1.1,Shifting agriculture,Ongoing,Majority (50-90%),Very Rapid Declines,High Impact: 8,NA,NA,NA
70102583,2.1,Annual & perennial non-timber crops,Ongoing,Majority (50-90%),Very Rapid Declines,High Impact: 8,NA,NA,NA
70102583,2.1.1,Shifting agriculture,Ongoing,Majority (50-90%),Very Rapid Declines,High Impact: 8,NA,NA,NA
70102589,2.1,Annual & perennial non-timber crops,Ongoing,Minority (<50%),Rapid Declines,Medium Impact: 6,NA,NA,NA
70102589,2.1.1,Shifting agriculture,Ongoing,Minority (<50%),Rapid Declines,Medium Impact: 6,NA,NA,NA
70102601,2.1,Annual & perennial non-timber crops,Ongoing,Minority (<50%),"Slow, Significant Declines",Low Impact: 5,NA,NA,NA
70102601,2.1.1,Shifting agriculture,Ongoing,Minority (<50%),"Slow, Significant Declines",Low Impact: 5,NA,NA,NA
70102611,2.1,Annual & perennial non-timber crops,Ongoing,Majority (50-90%),"Slow, Significant Declines",Medium Impact: 6,NA,NA,NA
70102611,2.1.1,Shifting agriculture,Ongoing,Majority (50-90%),"Slow, Significant Declines",Medium Impact: 6,NA,NA,NA
70102611,2.3,Livestock farming & ranching,Ongoing,Majority (50-90%),"Slow, Significant Declines",Medium Impact: 6,NA,NA,NA
70102611,2.3.2,"Small-holder grazing, ranching or farming",Ongoing,Majority (50-90%),"Slow, Significant Declines",Medium Impact: 6,NA,NA,NA
70102659,2.1,Annual & perennial non-timber crops,Ongoing,Minority (<50%),"Slow, Significant Declines",Low Impact: 5,NA,NA,NA
70102659,2.1.1,Shifting agriculture,Ongoing,Minority (<50%),"Slow, Significant Declines",Low Impact: 5,NA,NA,NA
70102672,2.1,Annual & perennial non-timber crops,Ongoing,Minority (<50%),"Slow, Significant Declines",Low Impact: 5,NA,NA,NA
70102672,2.1.1,Shifting agriculture,Ongoing,Minority (<50%),"Slow, Significant Declines",Low Impact: 5,NA,NA,NA
70102693,2.1,Annual & perennial non-timber crops,Ongoing,Minority (<50%),"Slow, Significant Declines",Low Impact: 5,NA,NA,NA
70102693,2.1.1,Shifting agriculture,Ongoing,Minority (<50%),"Slow, Significant Declines",Low Impact: 5,NA,NA,NA
70102693,2.1.2,Small-holder farming,Ongoing,Minority (<50%),"Slow, Significant Declines",Low Impact: 5,NA,NA,NA
70102703,2.1,Annual & perennial non-timber crops,Ongoing,Minority (<50%),Very Rapid Declines,Medium Impact: 7,NA,NA,NA
70102703,2.1.1,Shifting agriculture,Ongoing,Minority (<50%),Very Rapid Declines,Medium Impact: 7,NA,NA,NA
70102732,2.1,Annual & perennial non-timber crops,Ongoing,Minority (<50%),"Slow, Significant Declines",Low Impact: 5,NA,NA,NA
70102732,2.1.1,Shifting agriculture,Ongoing,Minority (<50%),"Slow, Significant Declines",Low Impact: 5,NA,NA,NA
70102744,2.1,Annual & perennial non-timber crops,Ongoing,Majority (50-90%),Rapid Declines,Medium Impact: 7,NA,NA,NA
70102744,2.1.1,Shifting agriculture,Ongoing,Majority (50-90%),Rapid Declines,Medium Impact: 7,NA,NA,NA
70102750,2.1,Annual & perennial non-timber crops,Ongoing,Majority (50-90%),Rapid Declines,Medium Impact: 7,NA,NA,NA
70102750,2.1.1,Shifting agriculture,Ongoing,Majority (50-90%),Rapid Declines,Medium Impact: 7,NA,NA,NA
70102767,2.1,Annual & perennial non-timber crops,Ongoing,Majority (50-90%),Rapid Declines,Medium Impact: 7,NA,NA,NA
70102767,2.1.1,Shifting agriculture,Ongoing,Majority (50-90%),Rapid Declines,Medium Impact: 7,NA,NA,NA
70102777,2.1,Annual & perennial non-timber crops,Ongoing,Minority (<50%),Rapid Declines,Medium Impact: 6,NA,NA,NA
70102777,2.1.1,Shifting agriculture,Ongoing,Minority (<50%),Rapid Declines,Medium Impact: 6,NA,NA,NA
70102795,2.1,Annual & perennial non-timber crops,Ongoing,Majority (50-90%),Rapid Declines,Medium Impact: 7,NA,NA,NA
70102795,2.1.1,Shifting agriculture,Ongoing,Majority (50-90%),Rapid Declines,Medium Impact: 7,NA,NA,NA
70102802,2.1,Annual & perennial non-timber crops,Ongoing,Minority (<50%),"Slow, Significant Declines",Low Impact: 5,NA,NA,NA
70102802,2.1.1,Shifting agriculture,Ongoing,Minority (<50%),"Slow, Significant Declines",Low Impact: 5,NA,NA,NA
70102803,2.1,Annual & perennial non-timber crops,Ongoing,Minority (<50%),"Slow, Significant Declines",Low Impact: 5,NA,NA,NA
70102803,2.1.1,Shifting agriculture,Ongoing,Minority (<50%),"Slow, Significant Declines",Low Impact: 5,NA,NA,NA
70102812,2.1,Annual & perennial non-timber crops,Ongoing,Minority (<50%),"Slow, Significant Declines",Low Impact: 5,NA,NA,NA
70102812,2.1.1,Shifting agriculture,Ongoing,Minority (<50%),"Slow, Significant Declines",Low Impact: 5,NA,NA,NA
70102826,2.1,Annual & perennial non-timber crops,Ongoing,Majority (50-90%),Rapid Declines,Medium Impact: 7,NA,NA,NA
70102826,2.1.1,Shifting agriculture,Ongoing,Majority (50-90%),Rapid Declines,Medium Impact: 7,NA,NA,NA
70102840,2.1,Annual & perennial non-timber crops,Ongoing,Minority (<50%),"Slow, Significant Declines",Low Impact: 5,NA,NA,NA
70102840,2.1.1,Shifting agriculture,Ongoing,Minority (<50%),"Slow, Significant Declines",Low Impact: 5,NA,NA,NA
70102848,2.1,Annual & perennial non-timber crops,Ongoing,Unknown,Rapid Declines,Unknown,NA,NA,NA
70102848,2.1.1,Shifting agriculture,Ongoing,Unknown,Rapid Declines,Unknown,NA,NA,NA
70102852,2.1,Annual & perennial non-timber crops,Ongoing,Minority (<50%),Rapid Declines,Medium Impact: 6,NA,NA,NA
70102852,2.1.1,Shifting agriculture,Ongoing,Minority (<50%),Rapid Declines,Medium Impact: 6,NA,NA,NA
70102853,2.1,Annual & perennial non-timber crops,Ongoing,Minority (<50%),Rapid Declines,Medium Impact: 6,NA,NA,NA
70102853,2.1.1,Shifting agriculture,Ongoing,Minority (<50%),Rapid Declines,Medium Impact: 6,NA,NA,NA
70102873,2.1,Annual & perennial non-timber crops,Ongoing,Majority (50-90%),Rapid Declines,Medium Impact: 7,NA,NA,NA
70102873,2.1.1,Shifting agriculture,Ongoing,Majority (50-90%),Rapid Declines,Medium Impact: 7,NA,NA,NA
70102895,2.1,Annual & perennial non-timber crops,Ongoing,Majority (50-90%),Rapid Declines,Medium Impact: 7,NA,NA,NA
70102895,2.1.1,Shifting agriculture,Ongoing,Majority (50-90%),Rapid Declines,Medium Impact: 7,NA,NA,NA
70102901,2.1,Annual & perennial non-timber crops,Ongoing,Minority (<50%),"Slow, Significant Declines",Low Impact: 5,NA,NA,NA
70102901,2.1.1,Shifting agriculture,Ongoing,Minority (<50%),"Slow, Significant Declines",Low Impact: 5,NA,NA,NA
70102920,2.1,Annual & perennial non-timber crops,Ongoing,Minority (<50%),"Slow, Significant Declines",Low Impact: 5,NA,NA,NA
70102920,2.1.2,Small-holder farming,Ongoing,Minority (<50%),"Slow, Significant Declines",Low Impact: 5,NA,NA,NA
70205537,2.1,Annual & perennial non-timber crops,Ongoing,Majority (50-90%),"Slow, Significant Declines",Medium Impact: 6,NA,NA,NA
70205537,2.1.1,Shifting agriculture,Ongoing,Majority (50-90%),"Slow, Significant Declines",Medium Impact: 6,NA,NA,NA
70205537,2.1.2,Small-holder farming,Ongoing,Majority (50-90%),"Slow, Significant Declines",Medium Impact: 6,NA,NA,NA
70205537,2.1.3,Agro-industry farming,Ongoing,Majority (50-90%),"Slow, Significant Declines",Medium Impact: 6,NA,NA,NA
70205537,2.2.1,Small-holder plantations,Ongoing,Majority (50-90%),"Slow, Significant Declines",Medium Impact: 6,NA,NA,NA
70205537,2.2.2,Agro-industry plantations,Ongoing,Minority (<50%),"Slow, Significant Declines",Low Impact: 5,NA,NA,NA
70370430,2.1,Annual & perennial non-timber crops,Ongoing,Whole (>90%),Rapid Declines,High Impact: 8,NA,NA,NA
70370430,2.1.2,Small-holder farming,Ongoing,Whole (>90%),Rapid Declines,High Impact: 8,NA,NA,NA
70370430,2.2.1,Small-holder plantations,Ongoing,Whole (>90%),Rapid Declines,High Impact: 8,NA,NA,NA
70370430,2.3,Livestock farming & ranching,Ongoing,Whole (>90%),"Slow, Significant Declines",Medium Impact: 7,NA,NA,NA
70370430,2.3.2,"Small-holder grazing, ranching or farming",Ongoing,Whole (>90%),"Slow, Significant Declines",Medium Impact: 7,NA,NA,NA
70381368,2.1,Annual & perennial non-timber crops,Ongoing,Majority (50-90%),Rapid Declines,Medium Impact: 7,NA,NA,NA
70381368,2.1.2,Small-holder farming,Ongoing,Majority (50-90%),Rapid Declines,Medium Impact: 7,NA,NA,NA
70381368,2.3,Livestock farming & ranching,Ongoing,Minority (<50%),"Slow, Significant Declines",Low Impact: 5,NA,NA,NA
70381368,2.3.2,"Small-holder grazing, ranching or farming",Ongoing,Minority (<50%),"Slow, Significant Declines",Low Impact: 5,NA,NA,NA
70382250,2.1,Annual & perennial non-timber crops,Ongoing,Majority (50-90%),Rapid Declines,Medium Impact: 7,NA,NA,NA
70382250,2.1.2,Small-holder farming,Ongoing,Majority (50-90%),Rapid Declines,Medium Impact: 7,NA,NA,NA
70382321,2.1,Annual & perennial non-timber crops,Ongoing,Whole (>90%),Rapid Declines,High Impact: 8,NA,NA,NA
70382321,2.1.2,Small-holder farming,Ongoing,Whole (>90%),Rapid Declines,High Impact: 8,NA,NA,NA
70384543,2.1,Annual & perennial non-timber crops,Ongoing,Whole (>90%),Causing/Could cause fluctuations,Medium Impact: 7,NA,NA,NA
70384543,2.1.2,Small-holder farming,Ongoing,Whole (>90%),Causing/Could cause fluctuations,Medium Impact: 7,NA,NA,NA
70385861,2.1,Annual & perennial non-timber crops,Ongoing,Majority (50-90%),Rapid Declines,Medium Impact: 7,NA,NA,NA
70385861,2.1.1,Shifting agriculture,Ongoing,Majority (50-90%),Rapid Declines,Medium Impact: 7,NA,NA,NA
70385861,9.3,Agricultural & forestry effluents,Ongoing,Majority (50-90%),"Slow, Significant Declines",Medium Impact: 6,NA,NA,NA
70385861,9.3.1,Nutrient loads,Ongoing,Majority (50-90%),"Slow, Significant Declines",Medium Impact: 6,NA,NA,NA
70406652,2.1,Annual & perennial non-timber crops,Ongoing,Majority (50-90%),Rapid Declines,Medium Impact: 7,NA,NA,NA
70406652,2.1.1,Shifting agriculture,Ongoing,Majority (50-90%),Rapid Declines,Medium Impact: 7,NA,NA,NA
70467334,2.2.1,Small-holder plantations,Ongoing,Minority (<50%),"Slow, Significant Declines",Low Impact: 5,NA,NA,NA
70468386,2.1,Annual & perennial non-timber crops,Ongoing,Majority (50-90%),Rapid Declines,Medium Impact: 7,NA,NA,NA
70468386,2.1.2,Small-holder farming,Ongoing,Majority (50-90%),Rapid Declines,Medium Impact: 7,NA,NA,NA
70468386,2.3,Livestock farming & ranching,Ongoing,Majority (50-90%),Rapid Declines,Medium Impact: 7,NA,NA,NA
70468386,2.3.2,"Small-holder grazing, ranching or farming",Ongoing,Majority (50-90%),Rapid Declines,Medium Impact: 7,NA,NA,NA
70477660,2.1,Annual & perennial non-timber crops,Ongoing,Whole (>90%),Rapid Declines,High Impact: 8,NA,NA,NA
70477660,2.1.2,Small-holder farming,Ongoing,Whole (>90%),Rapid Declines,High Impact: 8,NA,NA,NA
70482772,2.1,Annual & perennial non-timber crops,Ongoing,Whole (>90%),Rapid Declines,High Impact: 8,NA,NA,NA
70482772,2.1.2,Small-holder farming,Ongoing,Whole (>90%),Rapid Declines,High Impact: 8,NA,NA,NA
70680197,5.4,Fishing & harvesting aquatic resources,Ongoing,Whole (>90%),Rapid Declines,High Impact: 8,NA,NA,NA
70680908,5.4,Fishing & harvesting aquatic resources,Ongoing,Whole (>90%),"Slow, Significant Declines",Medium Impact: 7,NA,NA,NA
70682232,5.4,Fishing & harvesting aquatic resources,Ongoing,Majority (50-90%),"Slow, Significant Declines",Medium Impact: 6,NA,NA,NA
70688138,5.4,Fishing & harvesting aquatic resources,Ongoing,Majority (50-90%),Rapid Declines,Medium Impact: 7,NA,NA,NA
70922285,2.3,Livestock farming & ranching,Ongoing,Whole (>90%),"Slow, Significant Declines",Medium Impact: 7,NA,NA,NA
71568344,2.1,Annual & perennial non-timber crops,Ongoing,Majority (50-90%),"Slow, Significant Declines",Medium Impact: 6,NA,NA,NA
71568344,2.1.1,Shifting agriculture,Ongoing,Majority (50-90%),"Slow, Significant Declines",Medium Impact: 6,NA,NA,NA
71595761,2.1,Annual & perennial non-timber crops,Ongoing,Majority (50-90%),Rapid Declines,Medium Impact: 7,NA,NA,NA
71595761,2.1.1,Shifting agriculture,Ongoing,Majority (50-90%),Rapid Declines,Medium Impact: 7,NA,NA,NA
71639618,2.3,Livestock farming & ranching,Ongoing,Minority (<50%),Rapid Declines,Medium Impact: 6,NA,NA,NA
71639618,2.3.2,"Small-holder grazing, ranching or farming",Ongoing,Minority (<50%),Rapid Declines,Medium Impact: 6,NA,NA,NA
71711344,5.4,Fishing & harvesting aquatic resources,Ongoing,Minority (<50%),Rapid Declines,Medium Impact: 6,NA,NA,NA
71711476,5.4,Fishing & harvesting aquatic resources,Ongoing,Majority (50-90%),Rapid Declines,Medium Impact: 7,NA,NA,NA
71713661,2.1,Annual & perennial non-timber crops,Ongoing,NA,Very Rapid Declines,Medium Impact: 6,NA,NA,NA
